"date","close","sma_20","z_score","signal"
"2022-02-22","161.48814392089844","166.87741241455078","-1.0440939286959774","BUY"
"2022-02-23","157.31138610839844","166.90165481567382","-1.8748061804510048","BUY"
"2022-02-24","159.93533325195312","167.0615089416504","-1.47306487346718","BUY"
"2022-02-25","162.00900268554688","167.3481132507324","-1.23197190657903","BUY"
"2022-02-28","162.27432250976562","167.1027503967285","-1.0794713641098181","BUY"
"2022-03-01","160.38743591308594","166.54465713500977","-1.3448315637896686","BUY"
"2022-03-02","163.6894989013672","166.16000900268554","-0.5517133437263184","HOLD"
"2022-03-03","163.36520385742188","165.69878387451172","-0.5475678963258648","HOLD"
"2022-03-04","160.35791015625","165.2314781188965","-1.1310043758734367","BUY"
"2022-03-07","156.55467224121094","164.5882598876953","-1.7513282960126377","BUY"
"2022-03-08","154.7266845703125","163.8895118713379","-1.848526561690236","BUY"
"2022-03-09","160.1417236328125","163.3057487487793","-0.6778243358067546","HOLD"
"2022-03-10","155.7880859375","162.43305206298828","-1.527796343354684","BUY"
"2022-03-11","152.0634002685547","161.5785369873047","-2.061455301387025","BUY"
"2022-03-14","148.0242156982422","160.69306411743165","-2.3589117547246787","BUY"
"2022-03-15","152.4171905517578","160.01544647216798","-1.3777040387048005","BUY"
"2022-03-16","156.8396453857422","159.3668212890625","-0.4984871026259018","HOLD"
"2022-03-17","157.85186767578125","158.78060073852538","-0.20632796164551448","HOLD"
"2022-03-18","161.15396118164062","158.53982162475586","0.6178627411796","HOLD"
"2022-03-21","162.5298309326172","158.44547576904296","0.9917387285444917","HOLD"
"2022-03-22","165.91058349609375","158.66659774780274","1.6516735668621345","SELL"
"2022-03-23","167.27659606933594","159.16485824584962","1.706235551996495","SELL"
"2022-03-24","171.07009887695312","159.72159652709962","2.0947877509896133","SELL"
"2022-03-25","171.7089080810547","160.206591796875","1.9160629193013914","SELL"
"2022-03-28","172.57374572753906","160.72156295776367","1.8031362103443795","SELL"
"2022-03-29","175.8758544921875","161.49598388671876","1.955352645018592","SELL"
"2022-03-30","174.70632934570312","162.04682540893555","1.6043396440694426","SELL"
"2022-03-31","171.60081481933594","162.45860595703124","1.1204831597932197","SELL"
"2022-04-01","171.30593872070312","163.0060073852539","0.9922762976748413","HOLD"
"2022-04-04","175.36480712890625","163.94651412963867","1.3216738678364857","SELL"
"2022-04-05","172.04302978515625","164.81233139038085","0.846784084028435","HOLD"
"2022-04-06","168.86868286132812","165.24867935180663","0.42527611162378803","HOLD"
"2022-04-07","169.17335510253906","165.9179428100586","0.39389903667807563","HOLD"
"2022-04-08","167.15869140625","166.67270736694337","0.06369583634128126","HOLD"
"2022-04-11","162.8934783935547","167.416170501709","-0.7064435377026081","HOLD"
"2022-04-12","164.7705841064453","168.03384017944336","-0.5987241830825328","HOLD"
"2022-04-13","167.4633331298828","168.56502456665038","-0.2288499299790393","HOLD"
"2022-04-14","162.44140625","168.79450149536132","-1.4476808442581233","BUY"
"2022-04-18","162.2252197265625","168.84806442260742","-1.5400037449171595","BUY"
"2022-04-19","164.51502990722656","168.94732437133788","-1.0617216616987561","BUY"
"2022-04-20","164.3479461669922","168.86919250488282","-1.0651340608151647","BUY"
"2022-04-21","163.55194091796875","168.68295974731444","-1.1688543856042024","BUY"
"2022-04-22","159.00172424316406","168.079541015625","-1.8803282843621092","BUY"
"2022-04-25","160.0729522705078","167.49774322509765","-1.469876517246781","BUY"
"2022-04-26","154.09771728515625","166.5739418029785","-2.19347487001712","BUY"
"2022-04-27","153.87168884277344","165.4737335205078","-1.9644003533466683","BUY"
"2022-04-28","160.81983947753906","164.7794090270996","-0.708633386957468","HOLD"
"2022-04-29","154.93304443359375","163.9460205078125","-1.5678213650013464","BUY"
"2022-05-02","155.23776245117188","163.14261169433593","-1.3660423874092198","BUY"
"2022-05-03","156.7315216064453","162.2109474182129","-1.0505612593249813","BUY"
"2022-05-04","163.15882873535156","161.76673736572266","0.29533676607350023","HOLD"
"2022-05-05","154.0682373046875","161.02671508789064","-1.4798038770176383","BUY"
"2022-05-06","154.79656982421875","160.3078758239746","-1.2257271997962018","BUY"
"2022-05-09","149.65895080566406","159.43288879394532","-2.048053135680482","BUY"
"2022-05-10","152.0702667236328","158.89172821044923","-1.3755159716107288","BUY"
"2022-05-11","144.186767578125","157.8625373840332","-2.394538429944314","BUY"
"2022-05-12","140.30897521972656","156.50481948852538","-2.5118921153018037","BUY"
"2022-05-13","144.78713989257812","155.6221061706543","-1.5993327756630746","BUY"
"2022-05-16","143.24191284179688","154.672940826416","-1.6089069404847474","BUY"
"2022-05-17","146.88351440429688","153.79136505126954","-0.9981858240114311","HOLD"
"2022-05-18","138.59646606445312","152.50379104614257","-1.9247838596255276","BUY"
"2022-05-19","135.18125915527344","151.08525695800782","-2.0688674700267415","BUY"
"2022-05-20","135.41746520996094","149.90604400634766","-1.7721199628286801","BUY"
"2022-05-23","140.85031127929688","148.9449119567871","-1.0051513123688136","BUY"
"2022-05-24","138.14373779296875","148.14721298217773","-1.2067097242657523","BUY"
"2022-05-25","138.3011932373047","147.3686882019043","-1.0736615373282468","BUY"
"2022-05-26","141.50973510742188","146.40318298339844","-0.6162124781851523","HOLD"
"2022-05-27","147.27716064453125","146.0203887939453","0.16318147149320375","HOLD"
"2022-05-31","146.48983764648438","145.58299255371094","0.12240408932055094","HOLD"
"2022-06-01","146.36187744140625","145.06451034545898","0.1864167122065179","HOLD"
"2022-06-02","148.8223876953125","144.34768829345703","0.787869162922289","HOLD"
"2022-06-03","143.08447265625","143.79850006103516","-0.13663151940628157","HOLD"
"2022-06-06","143.83245849609375","143.25029449462892","0.12715355848109544","HOLD"
"2022-06-07","146.36187744140625","143.085440826416","0.7445404285440875","HOLD"
"2022-06-08","145.62371826171875","142.76311340332032","0.7254878968381232","HOLD"
"2022-06-09","140.38772583007812","142.57316131591796","-0.5516944371834765","HOLD"
"2022-06-10","134.96475219726562","142.30595016479492","-1.7180358183130104","BUY"
"2022-06-13","129.79762268066406","141.5564743041992","-2.34185870776275","BUY"
"2022-06-14","130.66371154785156","140.92756423950195","-1.855236139009313","BUY"
"2022-06-15","133.29156494140625","140.24796676635742","-1.243662524025085","BUY"
"2022-06-16","128.00636291503906","139.7184616088867","-1.8909401456743036","BUY"
"2022-06-17","129.48268127441406","139.43353271484375","-1.5265493103746675","BUY"
"2022-06-21","133.72462463378906","139.34889068603516","-0.854645496074789","HOLD"
"2022-06-22","133.2128448486328","138.96701736450194","-0.8584381426682799","HOLD"
"2022-06-23","136.08673095703125","138.8641670227051","-0.41265560468721585","HOLD"
"2022-06-24","139.42320251464844","138.92026748657227","0.07472599512395361","HOLD"
"2022-06-27","139.42320251464844","138.8159408569336","0.09056081613895134","HOLD"
"2022-06-28","135.2698516845703","138.21557540893554","-0.4564226576551395","HOLD"
"2022-06-29","137.0315704345703","137.74266204833984","-0.11523820771014816","HOLD"
"2022-06-30","134.5612030029297","137.15262832641602","-0.4410657371581505","HOLD"
"2022-07-01","136.73629760742188","136.54832382202147","0.03594052030462749","HOLD"
"2022-07-05","139.32476806640625","136.3603385925293","0.5862593664214651","HOLD"
"2022-07-06","140.6632843017578","136.2018798828125","0.9168637530336373","HOLD"
"2022-07-07","144.03912353515625","136.0857421875","1.7123367732555803","SELL"
"2022-07-08","144.71824645996094","136.04046859741212","1.905063903058646","SELL"
"2022-07-11","142.5824737548828","136.15020599365235","1.3734898174902204","SELL"
"2022-07-12","143.55686950683594","136.57981185913087","1.4118837261017434","SELL"
"2022-07-13","143.19273376464844","137.24956741333008","1.2167455400356297","SELL"
"2022-07-14","146.1256561279297","138.02266464233398","1.619593977663873","SELL"
"2022-07-15","147.79881286621094","138.7480270385742","1.705439825280073","SELL"
"2022-07-18","144.74777221679688","139.5850975036621","1.0651066260320108","SELL"
"2022-07-19","148.61570739746094","140.54174880981446","1.7390993914850261","SELL"
"2022-07-20","150.6234893798828","141.38669204711914","1.9014329112382444","SELL"
"2022-07-21","152.89703369140625","142.37090148925782","2.0677890517648447","SELL"
"2022-07-22","151.6569366455078","143.14941177368163","1.618080152302258","SELL"
"2022-07-25","150.534912109375","143.70499725341796","1.260296550395369","SELL"
"2022-07-26","149.20623779296875","144.19414901733398","0.9192865165553115","HOLD"
"2022-07-27","154.31430053710938","145.14637145996093","1.675001756680803","SELL"
"2022-07-28","154.86546325683594","146.0380661010742","1.5959492843111605","SELL"
"2022-07-29","159.9439697265625","147.30720443725585","2.231605125243829","SELL"
"2022-08-01","158.95973205566406","148.41837615966796","1.8625176103348438","SELL"
"2022-08-02","157.4834442138672","149.32630996704103","1.4607747036939593","SELL"
"2022-08-03","163.50685119628906","150.46848831176757","2.1676553626704704","SELL"
"2022-08-04","163.19187927246094","151.4261260986328","1.8310358321173226","SELL"
"2022-08-05","162.9652099609375","152.33847427368164","1.5865139010292366","SELL"
"2022-08-08","162.49209594726562","153.33395538330078","1.3764204942674716","SELL"
"2022-08-09","162.54136657714844","154.2831802368164","1.2618803870784219","SELL"
"2022-08-10","166.79908752441406","155.4634979248047","1.7262970415517094","SELL"
"2022-08-11","166.05990600585938","156.46021041870117","1.4575331486578629","SELL"
"2022-08-12","169.61781311035156","157.5511604309082","1.7583481994412962","SELL"
"2022-08-15","170.692138671875","158.8483787536621","1.7491410024794003","SELL"
"2022-08-16","170.53439331054688","159.9443130493164","1.5573535777079726","SELL"
"2022-08-17","172.03248596191406","161.01476287841797","1.5893261645430135","SELL"
"2022-08-18","171.6382598876953","161.95182418823242","1.3763935379050303","SELL"
"2022-08-19","169.0461883544922","162.82128677368163","0.9179275870110449","HOLD"
"2022-08-22","165.15318298339844","163.5522003173828","0.25910656898508844","HOLD"
"2022-08-23","164.8180389404297","164.33279037475586","0.09277183375608448","HOLD"
"2022-08-24","165.11373901367188","164.87276229858398","0.05128421842242849","HOLD"
"2022-08-25","167.57766723632812","165.50837249755858","0.5013811267624805","HOLD"
"2022-08-26","161.26011657714844","165.57417984008788","-1.0658145589891177","BUY"
"2022-08-29","159.05245971679688","165.57881622314454","-1.6153809016277376","BUY"
"2022-08-30","156.61807250976562","165.53554763793946","-2.1590740284117276","BUY"
"2022-08-31","154.95242309570312","165.10782623291016","-2.151964013601423","BUY"
"2022-09-01","155.68179321289062","164.73232192993163","-1.7618515691346943","BUY"
"2022-09-02","153.5627899169922","164.26220092773437","-1.8840920753742247","BUY"
"2022-09-06","152.30123901367188","163.75265808105468","-1.834026703603267","BUY"
"2022-09-07","153.71063232421875","163.3111213684082","-1.451297051505265","BUY"
"2022-09-08","152.2322540283203","162.58277969360353","-1.482312018744322","BUY"
"2022-09-09","155.10028076171875","162.0347984313965","-0.9743513873852206","HOLD"
"2022-09-12","161.07284545898438","161.60755004882813","-0.07746806435807485","HOLD"
"2022-09-13","151.62120056152344","160.65400314331055","-1.3093522612658153","BUY"
"2022-09-14","153.06997680664062","159.78078231811523","-1.0023494240642055","BUY"
"2022-09-15","150.17236328125","158.68777618408203","-1.3341167896563253","BUY"
"2022-09-16","148.52647399902344","157.53218688964844","-1.4971782306026986","BUY"
"2022-09-19","152.25193786621094","156.69247436523438","-0.8074765049186272","HOLD"
"2022-09-20","154.63705444335938","156.16666793823242","-0.2965925671709834","HOLD"
"2022-09-21","151.50291442871094","155.50091171264648","-0.824730638034695","HOLD"
"2022-09-22","150.53704833984375","154.77207717895507","-0.9570817646681865","HOLD"
"2022-09-23","148.26034545898438","153.80621109008788","-1.564347980692074","BUY"
"2022-09-26","148.595458984375","153.17297821044923","-1.3963416925843064","BUY"
"2022-09-27","149.57118225097656","152.69891433715821","-1.0178693291008358","BUY"
"2022-09-28","147.67884826660156","152.251953125","-1.4657290406433365","BUY"
"2022-09-29","140.42503356933594","151.52558364868165","-2.7894624004734894","BUY"
"2022-09-30","136.2067413330078","150.5518310546875","-2.826513638328308","BUY"
"2022-10-03","140.39544677734375","149.8934638977051","-1.733272372150264","BUY"
"2022-10-04","143.99281311035156","149.47804260253906","-0.9803364469633948","HOLD"
"2022-10-05","144.28848266601562","149.0069351196289","-0.8402297956487926","HOLD"
"2022-10-06","143.33250427246094","148.56194763183595","-0.9183292143634092","HOLD"
"2022-10-07","138.06948852539062","147.71040802001954","-1.627996694736928","BUY"
"2022-10-10","138.39471435546875","146.57650146484374","-1.5142333690802001","BUY"
"2022-10-11","136.97552490234375","145.84421768188477","-1.5678909096079188","BUY"
"2022-10-12","136.3447265625","145.00795516967773","-1.5035818556018095","BUY"
"2022-10-13","140.9276885986328","144.54572143554688","-0.6348137814835191","HOLD"
"2022-10-14","136.38417053222656","143.93860626220703","-1.283322100181852","BUY"
"2022-10-17","140.35604858398438","143.34381179809571","-0.5324712542241743","HOLD"
"2022-10-18","141.67672729492188","142.69579544067383","-0.20452291712231466","HOLD"
"2022-10-19","141.78512573242188","142.20990600585938","-0.09324237493912219","HOLD"
"2022-10-20","141.3218994140625","141.7491485595703","-0.10327720576831938","HOLD"
"2022-10-21","145.14596557617188","141.5934295654297","0.900981203219091","HOLD"
"2022-10-24","147.2944793701172","141.52838058471679","1.5030768132051278","SELL"
"2022-10-25","150.142822265625","141.5569625854492","2.202828926893546","SELL"
"2022-10-26","147.19595336914062","141.53281784057617","1.4667623932324845","SELL"
"2022-10-27","142.71156311035156","141.64714431762695","0.27573225700924664","HOLD"
"2022-10-28","153.4938201904297","142.51149826049806","2.474829308773163","SELL"
"2022-10-31","151.12838745117188","143.04814529418945","1.6887787346150755","SELL"
"2022-11-01","148.47718811035156","143.27236404418946","1.0564635693679862","SELL"
"2022-11-02","142.93824768066406","143.20485229492186","-0.05417130596256864","HOLD"
"2022-11-03","136.87696838378906","142.88207550048827","-1.175026780439802","BUY"
"2022-11-04","136.6104278564453","142.80912246704102","-1.1946735012737468","BUY"
"2022-11-07","137.1435089111328","142.7465621948242","-1.0675219807535616","BUY"
"2022-11-08","137.7161102294922","142.78359146118163","-0.9725927641688389","HOLD"
"2022-11-09","133.14529418945312","142.6236198425293","-1.7394110532206524","BUY"
"2022-11-10","144.99183654785156","142.82682723999022","0.3966746139998062","HOLD"
"2022-11-11","147.78564453125","143.39690093994142","0.8203938211474815","HOLD"
"2022-11-14","146.3837890625","143.6982879638672","0.5029463684676899","HOLD"
"2022-11-15","148.12130737304688","144.02051696777343","0.7591368687170699","HOLD"
"2022-11-16","146.88726806640625","144.27562408447267","0.4826734257245049","HOLD"
"2022-11-17","148.79261779785156","144.6491600036621","0.760030271303386","HOLD"
"2022-11-18","149.35531616210938","144.859627532959","0.8104379351357408","HOLD"
"2022-11-21","146.1172637939453","144.8007667541504","0.23818105314950905","HOLD"
"2022-11-22","148.25950622558594","144.70660095214845","0.6517897140793393","HOLD"
"2022-11-23","149.1381378173828","144.80371017456054","0.7864409903273957","HOLD"
"2022-11-25","146.2159881591797","144.97893142700195","0.22500788178107295","HOLD"
"2022-11-28","142.37571716308594","144.42302627563475","-0.39672618754293887","HOLD"
"2022-11-29","139.36473083496094","143.83484344482423","-0.8884232063846028","HOLD"
"2022-11-30","146.1370086669922","143.71783447265625","0.4888481799237298","HOLD"
"2022-12-01","146.41343688964844","143.89159393310547","0.5064739010560608","HOLD"
"2022-12-02","145.91981506347656","144.34373626708984","0.3335021282057648","HOLD"
"2022-12-05","144.75489807128906","144.75095977783204","0.000899115945497809","HOLD"
"2022-12-06","141.08245849609375","144.9479072570801","-0.9395435510616154","HOLD"
"2022-12-07","139.13768005371094","145.01898574829102","-1.4705840100669023","BUY"
"2022-12-08","140.82579040527344","145.40301055908202","-1.4714146833574544","BUY"
"2022-12-09","140.34207153320312","145.1705223083496","-1.46283190321941","BUY"
"2022-12-12","142.64227294921875","144.91335372924806","-0.6908596339262768","HOLD"
"2022-12-13","143.6097412109375","144.77465133666993","-0.3550609086753395","HOLD"
"2022-12-14","141.378662109375","144.43751907348633","-0.9365604585290778","HOLD"
"2022-12-15","134.7544403076172","143.83087768554688","-2.3683556564626085","BUY"
"2022-12-16","132.7898712158203","143.0307403564453","-2.3549285415218795","BUY"
"2022-12-19","130.67726135253906","142.0968376159668","-2.3472341358200035","BUY"
"2022-12-20","130.60813903808594","141.32138137817384","-1.9942400066528285","BUY"
"2022-12-21","133.7178497314453","140.59429855346679","-1.2810273156316927","BUY"
"2022-12-22","130.53904724121094","139.6643440246582","-1.6842400319911843","BUY"
"2022-12-23","130.17379760742188","138.86223449707032","-1.558750330795969","BUY"
"2022-12-27","128.36717224121094","138.16180725097655","-1.644620242664428","BUY"
"2022-12-28","124.42822265625","137.41498184204102","-1.951866526870758","BUY"
"2022-12-29","127.95255279541016","136.50575904846193","-1.287752796394852","BUY"
"2022-12-30","128.26846313476562","135.59851036071777","-1.134063912048935","BUY"
"2023-01-03","123.47061920166016","134.47605056762694","-1.6872626247482814","BUY"
"2023-01-04","124.7441177368164","133.47551155090332","-1.3636689070882784","BUY"
"2023-01-05","123.4212417602539","132.59245071411132","-1.408821531052786","BUY"
"2023-01-06","127.96241760253906","132.03368759155273","-0.6358587638350369","HOLD"
"2023-01-09","128.4856414794922","131.41668014526368","-0.47940814048134134","HOLD"
"2023-01-10","129.0582275390625","130.85248794555665","-0.31066909155934236","HOLD"
"2023-01-11","131.78294372558594","130.309521484375","0.2881066289474135","HOLD"
"2023-01-12","131.70394897460938","129.7142318725586","0.48183171454312124","HOLD"
"2023-01-13","133.03671264648438","129.29713439941406","1.1471056886488353","SELL"
"2023-01-17","134.2016143798828","129.26949310302734","1.5337796241503767","SELL"
"2023-01-18","133.48097229003906","129.30404815673828","1.2825400065845187","SELL"
"2023-01-19","133.5401611328125","129.44719314575195","1.2128210822969776","SELL"
"2023-01-20","136.10693359375","129.72213287353514","1.7400724798296212","SELL"
"2023-01-23","139.30548095703125","130.00151443481445","2.244739992578389","SELL"
"2023-01-24","140.70733642578125","130.50992889404296","2.1432847569753397","SELL"
"2023-01-25","140.0458984375","131.00353393554687","1.7423188632843554","SELL"
"2023-01-26","142.1190643310547","131.69112854003907","1.8350644599557444","SELL"
"2023-01-27","144.06385803222656","132.67291030883788","1.889465204289093","SELL"
"2023-01-30","141.17135620117188","133.33385047912597","1.2646894154742914","SELL"
"2023-01-31","142.44483947753906","134.04266929626465","1.315891532506928","SELL"
"2023-02-01","143.5702362060547","135.0476501464844","1.369799143028263","SELL"
"2023-02-02","148.8913116455078","136.25500984191893","1.9608963911869142","SELL"
"2023-02-03","152.52426147460938","137.7101608276367","2.2230093274544336","SELL"
"2023-02-06","149.78968811035156","138.80152435302733","1.6243159693045408","SELL"
"2023-02-07","152.67233276367188","140.01085891723633","1.8162280411611131","SELL"
"2023-02-08","149.9772491455078","141.0568099975586","1.3085299259789036","SELL"
"2023-02-09","148.94068908691406","141.914697265625","1.0527079489038147","SELL"
"2023-02-10","149.3065185546875","142.7948257446289","1.0133852391009999","SELL"
"2023-02-13","152.11448669433594","143.74871444702148","1.3233855696974781","SELL"
"2023-02-14","151.4718017578125","144.61222381591796","1.1180707890248023","SELL"
"2023-02-15","153.5778045654297","145.6170654296875","1.3562167780731755","SELL"
"2023-02-16","151.97605895996094","146.53886032104492","1.021455052428151","SELL"
"2023-02-17","150.82916259765625","147.27497177124025","0.736764580871387","HOLD"
"2023-02-21","146.80503845214844","147.6499496459961","-0.18908738141666312","HOLD"
"2023-02-22","147.230224609375","147.9760940551758","-0.17850756825551378","HOLD"
"2023-02-23","147.71469116210938","148.35953369140626","-0.17130020426519105","HOLD"
"2023-02-24","145.05502319335938","148.50633163452147","-0.9666364189235509","HOLD"
"2023-02-27","146.25137329101562","148.61570739746094","-0.6824256270206034","HOLD"
"2023-02-28","145.74713134765625","148.84449615478516","-1.0001052188889294","BUY"
"2023-03-01","143.6708221435547","148.90579528808593","-1.7568945624256231","BUY"
"2023-03-02","144.26406860351562","148.94048690795898","-1.601069482903473","BUY"
"2023-03-03","149.32627868652344","148.96223526000978","0.12458787804771007","HOLD"
"2023-03-06","152.0947265625","148.9407585144043","1.088628346233699","SELL"
"2023-03-07","149.8898468017578","148.9457664489746","0.3256860355668755","HOLD"
"2023-03-08","151.14553833007812","148.86942672729492","0.8075343805378452","HOLD"
"2023-03-09","148.89125061035156","148.81512680053712","0.02711766739612706","HOLD"
"2023-03-10","146.82484436035156","148.70933456420897","-0.6635255291216164","HOLD"
"2023-03-13","148.77261352539062","148.68263931274413","0.0317158382628454","HOLD"
"2023-03-14","150.8686981201172","148.6203498840332","0.8105587885755295","HOLD"
"2023-03-15","151.26417541503906","148.60996856689454","0.9604501203802627","HOLD"
"2023-03-16","154.09190368652344","148.63567352294922","1.9406379068930706","SELL"
"2023-03-17","153.25148010253906","148.69944458007814","1.5698347399565216","SELL"
"2023-03-20","155.6244354248047","148.93920822143554","2.060976277575762","SELL"
"2023-03-21","157.4832305908203","149.47311782836914","2.1673559396880617","SELL"
"2023-03-22","156.04957580566406","149.9140853881836","1.5647158227195648","SELL"
"2023-03-23","157.1371612548828","150.38520889282228","1.6130918756612382","SELL"
"2023-03-24","158.44229125976562","151.05457229614257","1.6994493495250138","SELL"
"2023-03-27","156.49452209472656","151.5667297363281","1.1316659541293235","SELL"
"2023-03-28","155.87159729003906","152.07295303344728","0.896888668043891","HOLD"
"2023-03-29","158.9564208984375","152.8372329711914","1.520632062082805","SELL"
"2023-03-30","160.52847290039062","153.65045318603515","1.7869555491087754","SELL"
"2023-03-31","163.03982543945312","154.33613052368165","2.06193943434104","SELL"
"2023-04-03","164.29550170898438","154.94616928100587","1.9863456110644158","SELL"
"2023-04-04","163.7615966796875","155.63975677490234","1.648270620072759","SELL"
"2023-04-05","161.91265869140625","156.17811279296876","1.148105834980425","SELL"
"2023-04-06","162.8025360107422","156.8736770629883","1.2101392059697604","SELL"
"2023-04-10","160.20220947265625","157.54254531860352","0.6091924091429715","HOLD"
"2023-04-11","158.986083984375","158.05321884155273","0.2403942594805944","HOLD"
"2023-04-12","158.29397583007812","158.4244827270508","-0.03714699583792808","HOLD"
"2023-04-13","163.69235229492188","159.04589157104493","1.4151288338529804","SELL"
"2023-04-14","163.34634399414062","159.50861358642578","1.1978689746709474","SELL"
"2023-04-17","163.36611938476562","160.01434555053712","1.1302045390335878","SELL"
"2023-04-18","164.5921173095703","160.46272964477538","1.4017528524606497","SELL"
"2023-04-19","165.739013671875","160.87551879882812","1.5816040035998864","SELL"
"2023-04-20","164.77011108398438","161.31154556274413","1.1619504273000532","SELL"
"2023-04-21","163.15847778320312","161.61261138916015","0.5442281303320533","HOLD"
"2023-04-24","163.46498107910156","161.86374588012694","0.5780125213217244","HOLD"
"2023-04-25","161.92257690429688","162.13514862060546","-0.08565222785491161","HOLD"
"2023-04-26","161.91265869140625","162.43720169067382","-0.25877048616788684","HOLD"
"2023-04-27","166.51025390625","162.81489334106445","1.8052990805291613","SELL"
"2023-04-28","167.76588439941406","163.17676391601563","2.0475534752663394","SELL"
"2023-05-01","167.6769256591797","163.40861892700195","1.7452696517383004","SELL"
"2023-05-02","166.6387481689453","163.52578125","1.2257483415318846","SELL"
"2023-05-03","165.5610809326172","163.6157554626465","0.7545890905078989","HOLD"
"2023-05-04","163.91978454589844","163.7161117553711","0.07991426691408968","HOLD"
"2023-05-05","171.612060546875","164.15658798217774","2.434671641312841","SELL"
"2023-05-08","171.54281616210938","164.7236183166504","2.0559196121525516","SELL"
"2023-05-09","169.8323211669922","165.26593017578125","1.4182681545204696","SELL"
"2023-05-10","171.6021270751953","165.93133773803712","1.839785878701233","SELL"
"2023-05-11","171.7899932861328","166.33621978759766","1.6593582535756055","SELL"
"2023-05-12","170.85931396484375","166.7118682861328","1.237240012288264","SELL"
"2023-05-15","170.36427307128906","167.061775970459","0.9858443387811103","HOLD"
"2023-05-16","170.36427307128906","167.35038375854492","0.8934596602492368","HOLD"
"2023-05-17","170.9781036376953","167.61233825683593","0.9782140466155931","HOLD"
"2023-05-18","173.31471252441406","168.03956832885743","1.4699754360613606","SELL"
"2023-05-19","173.42364501953125","168.55282669067384","1.3575836305579527","SELL"
"2023-05-22","172.47315979003906","169.00323562622071","0.9957241215433347","HOLD"
"2023-05-23","169.8593292236328","169.4000732421875","0.1488740060647423","HOLD"
"2023-05-24","170.13653564453125","169.81126708984374","0.1268862924858511","HOLD"
"2023-05-25","171.275146484375","170.04951171875","0.4971871184166334","HOLD"
"2023-05-26","173.69094848632812","170.34576492309571","1.3231898570574037","SELL"
"2023-05-30","175.54241943359375","170.7390396118164","1.786290602839887","SELL"
"2023-05-31","175.492919921875","171.1817481994629","1.592996546875912","SELL"
"2023-06-01","178.3047637939453","171.8189323425293","2.311144422200366","SELL"
"2023-06-02","179.15621948242188","172.58075408935548","2.5092312949401134","SELL"
"2023-06-05","177.79981994628906","172.89014205932617","1.7265387314392076","SELL"
"2023-06-06","177.43348693847656","173.18467559814454","1.420939594186479","SELL"
"2023-06-07","176.05728149414062","173.49592361450195","0.8686435879098596","HOLD"
"2023-06-08","178.78004455566406","173.85481948852538","1.5746942685718912","SELL"
"2023-06-09","179.1661376953125","174.22362670898437","1.5009016986859591","SELL"
"2023-06-12","181.9680938720703","174.7790657043457","1.9963032644936949","SELL"
